0,time,open,high,low,close,adjclose,volume,code
1908,"April 07, 2015",536.60675,541.2041019999999,534.532471,535.549622,535.549622,1302800,GOOG
1909,"April 08, 2015",536.905945,542.360962,536.905945,540.127075,540.127075,1178500,GOOG
1910,"April 09, 2015",539.548645,540.466125,534.023865,539.2993769999999,539.2993769999999,1557800,GOOG
1911,"April 10, 2015",540.805237,540.805237,535.8388669999999,538.531433,538.531433,1409400,GOOG
1912,"April 13, 2015",536.935852,542.570374,535.8388669999999,537.693787,537.693787,1645300,GOOG
1913,"April 14, 2015",534.781738,536.098145,526.646118,528.937805,528.937805,2604100,GOOG
1914,"April 15, 2015",527.252441,533.26593,521.787415,531.07196,531.07196,2318800,GOOG
1915,"April 16, 2015",528.449158,534.123535,528.159912,532.33844,532.33844,1299800,GOOG
1916,"April 17, 2015",527.212524,528.389282,519.583496,522.615173,522.615173,2151800,GOOG
1917,"April 20, 2015",524.160889,534.622192,523.063904,533.914124,533.914124,1679200,GOOG
1918,"April 21, 2015",536.03833,537.913147,532.213806,532.507996,532.507996,1844700,GOOG
1919,"April 22, 2015",532.936829,539.598511,530.294067,537.888245,537.888245,1593500,GOOG
1920,"April 23, 2015",539.518738,549.451477,538.750854,545.502319,545.502319,4184800,GOOG
1921,"April 24, 2015",564.5500490000001,569.576233,555.724243,563.512878,563.512878,4932500,GOOG
1922,"April 27, 2015",563.3900150000001,565.950012,553.200012,555.369995,555.369995,2398000,GOOG
1923,"April 28, 2015",554.6400150000001,556.02002,550.366028,553.679993,553.679993,1491000,GOOG
1924,"April 29, 2015",550.469971,553.679993,546.905029,549.080017,549.080017,1698800,GOOG
1925,"April 30, 2015",547.869995,548.590027,535.049988,537.340027,537.340027,2082200,GOOG
1926,"May 01, 2015",538.429993,539.539978,532.099976,537.900024,537.900024,1768200,GOOG
1927,"May 04, 2015",538.530029,544.070007,535.0599980000001,540.780029,540.780029,1308000,GOOG
1928,"May 05, 2015",538.210022,539.73999,530.390991,530.799988,530.799988,1383100,GOOG
1929,"May 06, 2015",531.23999,532.380005,521.085022,524.219971,524.219971,1567000,GOOG
1930,"May 07, 2015",523.98999,533.460022,521.75,530.700012,530.700012,1546300,GOOG
1931,"May 08, 2015",536.650024,541.150024,525.0,538.219971,538.219971,1527600,GOOG
1932,"May 11, 2015",538.369995,541.97998,535.400024,535.700012,535.700012,905300,GOOG
1933,"May 12, 2015",531.599976,533.208984,525.26001,529.039978,529.039978,1634200,GOOG
1934,"May 13, 2015",530.5599980000001,534.322021,528.655029,529.619995,529.619995,1252300,GOOG
1935,"May 14, 2015",533.77002,539.0,532.409973,538.400024,538.400024,1403900,GOOG
1936,"May 15, 2015",539.179993,539.273987,530.380005,533.849976,533.849976,1971300,GOOG
1937,"May 18, 2015",532.01001,534.820007,528.849976,532.299988,532.299988,2003400,GOOG
1938,"May 19, 2015",533.97998,540.659973,533.039978,537.3599849999999,537.3599849999999,1966900,GOOG
1939,"May 20, 2015",538.48999,542.919983,532.971985,539.27002,539.27002,1430800,GOOG
1940,"May 21, 2015",537.950012,543.840027,535.97998,542.51001,542.51001,1462700,GOOG
1941,"May 22, 2015",540.150024,544.1900019999999,539.51001,540.1099849999999,540.1099849999999,1176200,GOOG
1942,"May 26, 2015",538.119995,539.0,529.880005,532.320007,532.320007,2406500,GOOG
1943,"May 27, 2015",532.799988,540.549988,531.710022,539.789978,539.789978,1525000,GOOG
1944,"May 28, 2015",538.01001,540.6099849999999,536.25,539.780029,539.780029,1029800,GOOG
1945,"May 29, 2015",537.369995,538.630005,531.450012,532.1099849999999,532.1099849999999,2597400,GOOG
1946,"June 01, 2015",536.789978,536.789978,529.76001,533.98999,533.98999,1904300,GOOG
1947,"June 02, 2015",532.929993,543.0,531.330017,539.179993,539.179993,1939000,GOOG
1948,"June 03, 2015",539.909973,543.5,537.1099849999999,540.3099980000001,540.3099980000001,1714500,GOOG
1949,"June 04, 2015",537.76001,540.590027,534.320007,536.700012,536.700012,1348300,GOOG
1950,"June 05, 2015",536.349976,537.200012,532.52002,533.330017,533.330017,1388200,GOOG
1951,"June 08, 2015",533.3099980000001,534.119995,526.23999,526.830017,526.830017,1520600,GOOG
1952,"June 09, 2015",527.5599980000001,529.200012,523.01001,526.6900019999999,526.6900019999999,1455300,GOOG
1953,"June 10, 2015",529.3599849999999,538.3599849999999,529.349976,536.6900019999999,536.6900019999999,1815000,GOOG
1954,"June 11, 2015",538.424988,538.97998,533.02002,534.6099849999999,534.6099849999999,1217500,GOOG
1955,"June 12, 2015",531.599976,533.119995,530.159973,532.330017,532.330017,955800,GOOG
1956,"June 15, 2015",528.0,528.299988,524.0,527.200012,527.200012,1632700,GOOG
1957,"June 16, 2015",528.400024,529.6400150000001,525.5599980000001,528.150024,528.150024,1071800,GOOG
1958,"June 17, 2015",529.369995,530.97998,525.099976,529.26001,529.26001,1294200,GOOG
1959,"June 18, 2015",531.0,538.150024,530.789978,536.72998,536.72998,1833100,GOOG
1960,"June 19, 2015",537.210022,538.25,533.01001,536.6900019999999,536.6900019999999,1893500,GOOG
1961,"June 22, 2015",539.590027,543.73999,537.530029,538.1900019999999,538.1900019999999,1250300,GOOG
1962,"June 23, 2015",539.6400150000001,541.4990230000001,535.25,540.47998,540.47998,1197500,GOOG
1963,"June 24, 2015",540.0,540.0,535.659973,537.840027,537.840027,1286600,GOOG
1964,"June 25, 2015",538.869995,540.900024,535.22998,535.22998,535.22998,1335700,GOOG
1965,"June 26, 2015",537.26001,537.76001,531.349976,531.6900019999999,531.6900019999999,2109100,GOOG
1966,"June 29, 2015",525.01001,528.6099849999999,520.539978,521.52002,521.52002,1937800,GOOG
1967,"June 30, 2015",526.02002,526.25,520.5,520.51001,520.51001,2217200,GOOG
1968,"July 01, 2015",524.72998,525.6900019999999,518.22998,521.840027,521.840027,1961000,GOOG
1969,"July 02, 2015",521.080017,524.650024,521.080017,523.400024,523.400024,1235900,GOOG
1970,"July 06, 2015",519.5,525.25,519.0,522.8599849999999,522.8599849999999,1280500,GOOG
1971,"July 07, 2015",523.130005,526.179993,515.179993,525.02002,525.02002,1597200,GOOG
1972,"July 08, 2015",521.049988,522.734009,516.1099849999999,516.830017,516.830017,1296700,GOOG
1973,"July 09, 2015",523.119995,523.77002,520.349976,520.679993,520.679993,1839400,GOOG
1974,"July 10, 2015",526.289978,532.5599980000001,525.549988,530.130005,530.130005,1956700,GOOG
1975,"July 13, 2015",532.880005,547.1099849999999,532.400024,546.549988,546.549988,2206500,GOOG
1976,"July 14, 2015",546.76001,565.848999,546.710022,561.099976,561.099976,3244100,GOOG
1977,"July 15, 2015",560.130005,566.5029910000001,556.789978,560.219971,560.219971,1784600,GOOG
1978,"July 16, 2015",565.119995,580.679993,565.0,579.849976,579.849976,4768300,GOOG
1979,"July 17, 2015",649.0,674.4680179999999,645.0,672.929993,672.929993,11164900,GOOG
1980,"July 20, 2015",659.23999,668.880005,653.01001,663.02002,663.02002,5860900,GOOG
1981,"July 21, 2015",655.210022,673.0,654.299988,662.299988,662.299988,3377200,GOOG
1982,"July 22, 2015",660.8900150000001,678.6400150000001,659.0,662.099976,662.099976,3929300,GOOG
1983,"July 23, 2015",661.27002,663.630005,641.0,644.280029,644.280029,3029100,GOOG
1984,"July 24, 2015",647.0,648.169983,622.52002,623.5599980000001,623.5599980000001,3625700,GOOG
1985,"July 27, 2015",621.0,634.299988,620.5,627.26001,627.26001,2675400,GOOG
1986,"July 28, 2015",632.830017,632.830017,623.3099980000001,628.0,628.0,1727300,GOOG
1987,"July 29, 2015",628.799988,633.3599849999999,622.650024,631.929993,631.929993,1575100,GOOG
1988,"July 30, 2015",630.0,635.219971,622.049988,632.590027,632.590027,1474200,GOOG
1989,"July 31, 2015",631.380005,632.909973,625.5,625.6099849999999,625.6099849999999,1706100,GOOG
1990,"August 03, 2015",625.340027,633.05603,625.340027,631.210022,631.210022,1304500,GOOG
1991,"August 04, 2015",628.419983,634.8099980000001,627.159973,629.25,629.25,1490900,GOOG
1992,"August 05, 2015",634.330017,647.8599849999999,633.159973,643.780029,643.780029,2334300,GOOG
1993,"August 06, 2015",645.0,645.3790280000001,632.25,642.679993,642.679993,1572600,GOOG
1994,"August 07, 2015",640.22998,642.679993,629.710022,635.299988,635.299988,1403900,GOOG
1995,"August 10, 2015",639.47998,643.4400019999999,631.2490230000001,633.72998,633.72998,1809200,GOOG
1996,"August 11, 2015",669.200012,674.900024,654.27002,660.780029,660.780029,5029200,GOOG
1997,"August 12, 2015",663.080017,665.0,652.289978,659.5599980000001,659.5599980000001,2936700,GOOG
1998,"August 13, 2015",659.322021,664.5,651.661011,656.450012,656.450012,1810700,GOOG
1999,"August 14, 2015",655.01001,659.85498,652.659973,657.119995,657.119995,1072100,GOOG
2000,"August 17, 2015",656.799988,661.380005,651.23999,660.869995,660.869995,1051700,GOOG
2001,"August 18, 2015",661.900024,664.0,653.460022,656.130005,656.130005,1456100,GOOG
2002,"August 19, 2015",656.599976,667.0,654.1900019999999,660.900024,660.900024,2131600,GOOG
2003,"August 20, 2015",655.460022,662.98999,642.900024,646.830017,646.830017,2855300,GOOG
2004,"August 21, 2015",639.780029,640.049988,612.330017,612.47998,612.47998,4265200,GOOG
2005,"August 24, 2015",573.0,599.330017,565.049988,589.6099849999999,589.6099849999999,5770300,GOOG
2006,"August 25, 2015",614.909973,617.450012,581.1099849999999,582.0599980000001,582.0599980000001,3538000,GOOG
2007,"August 26, 2015",610.349976,631.710022,599.049988,628.619995,628.619995,4235900,GOOG
2008,"August 27, 2015",639.400024,643.590027,622.0,637.6099849999999,637.6099849999999,3491300,GOOG
2009,"August 28, 2015",632.820007,636.880005,624.5599980000001,630.380005,630.380005,1978700,GOOG
2010,"August 31, 2015",627.539978,635.799988,617.679993,618.25,618.25,2176700,GOOG
2011,"September 01, 2015",602.3599849999999,612.8599849999999,594.099976,597.789978,597.789978,3702100,GOOG
2012,"September 02, 2015",605.590027,614.340027,599.710022,614.340027,614.340027,2575600,GOOG
2013,"September 03, 2015",617.0,619.710022,602.820984,606.25,606.25,1759600,GOOG
2014,"September 04, 2015",600.0,603.469971,595.25,600.700012,600.700012,2089000,GOOG
2015,"September 08, 2015",612.48999,616.3099980000001,604.119995,614.659973,614.659973,2279500,GOOG
2016,"September 09, 2015",621.219971,626.52002,609.599976,612.719971,612.719971,1702100,GOOG
2017,"September 10, 2015",613.099976,624.159973,611.429993,621.349976,621.349976,1905300,GOOG
2018,"September 11, 2015",619.75,625.780029,617.419983,625.77002,625.77002,1373500,GOOG
2019,"September 14, 2015",625.700012,625.8599849999999,619.429993,623.23999,623.23999,1702300,GOOG
2020,"September 15, 2015",626.700012,638.700012,623.780029,635.1400150000001,635.1400150000001,2084400,GOOG
2021,"September 16, 2015",635.469971,637.950012,632.320007,635.97998,635.97998,1286500,GOOG
2022,"September 17, 2015",637.789978,650.900024,635.02002,642.900024,642.900024,2274700,GOOG
2023,"September 18, 2015",636.789978,640.0,627.02002,629.25,629.25,5133400,GOOG
2024,"September 21, 2015",634.400024,636.48999,625.9400019999999,635.4400019999999,635.4400019999999,1788500,GOOG
2025,"September 22, 2015",627.0,627.549988,615.429993,622.6900019999999,622.6900019999999,2562900,GOOG
2026,"September 23, 2015",622.049988,628.929993,620.0,622.3599849999999,622.3599849999999,1470900,GOOG
2027,"September 24, 2015",616.6400150000001,627.320007,612.400024,625.799988,625.799988,2240100,GOOG
2028,"September 25, 2015",629.77002,629.77002,611.0,611.969971,611.969971,2174000,GOOG
2029,"September 28, 2015",610.340027,614.60498,589.380005,594.8900150000001,594.8900150000001,3127700,GOOG
2030,"September 29, 2015",597.280029,605.0,590.219971,594.969971,594.969971,2309500,GOOG
2031,"September 30, 2015",603.280029,608.76001,600.72998,608.419983,608.419983,2413400,GOOG
2032,"October 01, 2015",608.369995,612.090027,599.849976,611.289978,611.289978,1867600,GOOG
2033,"October 02, 2015",607.200012,627.340027,603.130005,626.909973,626.909973,2684800,GOOG
2034,"October 05, 2015",632.0,643.01001,627.0,641.469971,641.469971,1803600,GOOG
2035,"October 06, 2015",638.840027,649.25,636.530029,645.4400019999999,645.4400019999999,2166300,GOOG
2036,"October 07, 2015",649.23999,650.609009,632.150024,642.3599849999999,642.3599849999999,2092700,GOOG
2037,"October 08, 2015",641.3599849999999,644.450012,625.5599980000001,639.159973,639.159973,2182100,GOOG
2038,"October 09, 2015",640.0,645.98999,635.317993,643.6099849999999,643.6099849999999,1648700,GOOG
2039,"October 12, 2015",642.090027,648.5,639.01001,646.669983,646.669983,1275200,GOOG
2040,"October 13, 2015",643.150024,657.812012,643.150024,652.299988,652.299988,1807700,GOOG
2041,"October 14, 2015",653.210022,659.3900150000001,648.849976,651.159973,651.159973,1415500,GOOG
2042,"October 15, 2015",654.659973,663.130005,654.460022,661.73999,661.73999,1885700,GOOG
2043,"October 16, 2015",664.1099849999999,664.969971,657.200012,662.200012,662.200012,1611100,GOOG
2044,"October 19, 2015",661.179993,666.820007,659.580017,666.099976,666.099976,1477300,GOOG
2045,"October 20, 2015",664.039978,664.719971,644.195007,650.280029,650.280029,2490000,GOOG
2046,"October 21, 2015",654.150024,655.869995,641.72998,642.6099849999999,642.6099849999999,1791100,GOOG
2047,"October 22, 2015",646.700012,657.799988,644.01001,651.789978,651.789978,4071000,GOOG
2048,"October 23, 2015",727.5,730.0,701.5,702.0,702.0,6653900,GOOG
2049,"October 26, 2015",701.549988,719.150024,701.26001,712.780029,712.780029,2716600,GOOG
2050,"October 27, 2015",707.380005,713.619995,704.549988,708.48999,708.48999,2245800,GOOG
2051,"October 28, 2015",707.330017,712.97998,703.080017,712.950012,712.950012,2178900,GOOG
2052,"October 29, 2015",710.5,718.26001,710.01001,716.919983,716.919983,1456000,GOOG
2053,"October 30, 2015",715.72998,718.0,710.049988,710.8099980000001,710.8099980000001,1908800,GOOG
2054,"November 02, 2015",711.0599980000001,721.619995,705.849976,721.1099849999999,721.1099849999999,1886300,GOOG
2055,"November 03, 2015",718.8599849999999,724.650024,714.719971,722.159973,722.159973,1565400,GOOG
2056,"November 04, 2015",722.0,733.099976,721.900024,728.1099849999999,728.1099849999999,1706700,GOOG
2057,"November 05, 2015",729.469971,739.47998,729.469971,731.25,731.25,1861600,GOOG
2058,"November 06, 2015",731.5,735.409973,727.01001,733.76001,733.76001,1511600,GOOG
2059,"November 09, 2015",730.200012,734.710022,719.429993,724.8900150000001,724.8900150000001,2069800,GOOG
2060,"November 10, 2015",724.400024,730.590027,718.5,728.320007,728.320007,1608000,GOOG
2061,"November 11, 2015",732.460022,741.0,730.22998,735.400024,735.400024,1366400,GOOG
2062,"November 12, 2015",731.0,737.799988,728.64502,731.22998,731.22998,1837200,GOOG
2063,"November 13, 2015",729.169983,731.150024,716.72998,717.0,717.0,2075500,GOOG
2064,"November 16, 2015",715.599976,729.48999,711.330017,728.960022,728.960022,1905900,GOOG
2065,"November 17, 2015",729.289978,731.844971,723.026978,725.299988,725.299988,1510900,GOOG
2066,"November 18, 2015",727.580017,741.409973,727.0,740.0,740.0,1684300,GOOG
2067,"November 19, 2015",738.73999,742.0,737.429993,738.409973,738.409973,1327100,GOOG
2068,"November 20, 2015",746.530029,757.919983,743.0,756.599976,756.599976,2212300,GOOG
2069,"November 23, 2015",757.450012,762.7080080000001,751.820007,755.97998,755.97998,1414500,GOOG
2070,"November 24, 2015",752.0,755.278992,737.630005,748.280029,748.280029,2333100,GOOG
2071,"November 25, 2015",748.1400150000001,752.0,746.0599980000001,748.150024,748.150024,1122100,GOOG
2072,"November 27, 2015",748.460022,753.409973,747.48999,750.26001,750.26001,838500,GOOG
2073,"November 30, 2015",748.8099980000001,754.929993,741.27002,742.599976,742.599976,2097600,GOOG
2074,"December 01, 2015",747.1099849999999,768.950012,746.700012,767.039978,767.039978,2134600,GOOG
2075,"December 02, 2015",768.900024,775.955017,758.960022,762.380005,762.380005,2230400,GOOG
2076,"December 03, 2015",766.01001,768.994995,745.630005,752.539978,752.539978,2590600,GOOG
2077,"December 04, 2015",753.099976,768.48999,750.0,766.8099980000001,766.8099980000001,2757300,GOOG
2078,"December 07, 2015",767.77002,768.72998,755.090027,763.25,763.25,1812300,GOOG
2079,"December 08, 2015",757.8900150000001,764.799988,754.200012,762.369995,762.369995,1829500,GOOG
2080,"December 09, 2015",759.169983,764.22998,737.0009769999999,751.6099849999999,751.6099849999999,2700000,GOOG
2081,"December 10, 2015",752.849976,755.849976,743.830017,749.460022,749.460022,1984900,GOOG
2082,"December 11, 2015",741.159973,745.710022,736.75,738.869995,738.869995,2224400,GOOG
2083,"December 14, 2015",741.789978,748.72998,724.169983,747.77002,747.77002,2412500,GOOG
2084,"December 15, 2015",753.0,758.080017,743.01001,743.400024,743.400024,2666200,GOOG
2085,"December 16, 2015",750.0,760.590027,739.4349980000001,758.090027,758.090027,1993300,GOOG
2086,"December 17, 2015",762.419983,762.679993,749.0,749.429993,749.429993,1553400,GOOG
2087,"December 18, 2015",746.51001,754.130005,738.150024,739.3099980000001,739.3099980000001,3148700,GOOG
2088,"December 21, 2015",746.130005,750.0,740.0,747.77002,747.77002,1525700,GOOG
2089,"December 22, 2015",751.650024,754.849976,745.530029,750.0,750.0,1365400,GOOG
2090,"December 23, 2015",753.469971,754.210022,744.0,750.3099980000001,750.3099980000001,1565900,GOOG
2091,"December 24, 2015",749.549988,751.349976,746.619995,748.400024,748.400024,527200,GOOG
2092,"December 28, 2015",752.919983,762.98999,749.52002,762.51001,762.51001,1515300,GOOG
2093,"December 29, 2015",766.6900019999999,779.97998,766.429993,776.599976,776.599976,1765000,GOOG
2094,"December 30, 2015",776.599976,777.599976,766.900024,771.0,771.0,1293300,GOOG
2095,"December 31, 2015",769.5,769.5,758.340027,758.880005,758.880005,1489600,GOOG
2096,"January 04, 2016",743.0,744.0599980000001,731.257996,741.840027,741.840027,3272800,GOOG
2097,"January 05, 2016",746.450012,752.0,738.6400150000001,742.580017,742.580017,1950700,GOOG
2098,"January 06, 2016",730.0,747.179993,728.919983,743.619995,743.619995,1947000,GOOG
2099,"January 07, 2016",730.3099980000001,738.5,719.0599980000001,726.3900150000001,726.3900150000001,2963700,GOOG
2100,"January 08, 2016",731.450012,733.22998,713.0,714.469971,714.469971,2450900,GOOG
2101,"January 11, 2016",716.6099849999999,718.85498,703.539978,716.030029,716.030029,2090600,GOOG
2102,"January 12, 2016",721.679993,728.75,717.317017,726.070007,726.070007,2024500,GOOG
2103,"January 13, 2016",730.849976,734.73999,698.6099849999999,700.5599980000001,700.5599980000001,2501700,GOOG
2104,"January 14, 2016",705.380005,721.924988,689.099976,714.719971,714.719971,2225800,GOOG
2105,"January 15, 2016",692.289978,706.73999,685.369995,694.450012,694.450012,3592400,GOOG
2106,"January 19, 2016",703.299988,709.97998,693.409973,701.789978,701.789978,2268100,GOOG
2107,"January 20, 2016",688.6099849999999,706.849976,673.26001,698.450012,698.450012,3445000,GOOG
2108,"January 21, 2016",702.179993,719.1900019999999,694.460022,706.590027,706.590027,2412200,GOOG
2109,"January 22, 2016",723.599976,728.130005,720.1209719999999,725.25,725.25,2011800,GOOG
2110,"January 25, 2016",723.580017,729.679993,710.01001,711.669983,711.669983,1711700,GOOG
2111,"January 26, 2016",713.849976,718.280029,706.47998,713.039978,713.039978,1331700,GOOG
2112,"January 27, 2016",713.669983,718.2349849999999,694.3900150000001,699.98999,699.98999,2194200,GOOG
2113,"January 28, 2016",722.219971,733.6900019999999,712.349976,730.960022,730.960022,2676400,GOOG
2114,"January 29, 2016",731.530029,744.98999,726.799988,742.950012,742.950012,3474300,GOOG
2115,"February 01, 2016",750.460022,757.8599849999999,743.27002,752.0,752.0,5139200,GOOG
2116,"February 02, 2016",784.5,789.869995,764.650024,764.650024,764.650024,6348100,GOOG
2117,"February 03, 2016",770.219971,774.5,720.5,726.950012,726.950012,6171000,GOOG
2118,"February 04, 2016",722.8099980000001,727.0,701.8599849999999,708.01001,708.01001,5168700,GOOG
2119,"February 05, 2016",703.869995,703.98999,680.150024,683.570007,683.570007,5105700,GOOG
2120,"February 08, 2016",667.849976,684.030029,663.0599980000001,682.73999,682.73999,4247400,GOOG
2121,"February 09, 2016",672.320007,699.900024,668.77002,678.1099849999999,678.1099849999999,3608900,GOOG
2122,"February 10, 2016",686.8599849999999,701.3099980000001,682.130005,684.119995,684.119995,2638000,GOOG
2123,"February 11, 2016",675.0,689.349976,668.867981,683.1099849999999,683.1099849999999,3024000,GOOG
2124,"February 12, 2016",690.26001,693.75,678.599976,682.400024,682.400024,2141400,GOOG
2125,"February 16, 2016",692.97998,698.0,685.049988,691.0,691.0,2520000,GOOG
2126,"February 17, 2016",698.090027,709.75,691.380005,708.400024,708.400024,2492600,GOOG
2127,"February 18, 2016",710.0,712.349976,696.030029,697.349976,697.349976,1883200,GOOG
2128,"February 19, 2016",695.030029,703.080994,694.049988,700.909973,700.909973,1589300,GOOG
2129,"February 22, 2016",707.450012,713.23999,702.51001,706.460022,706.460022,1949800,GOOG
2130,"February 23, 2016",701.450012,708.400024,693.580017,695.849976,695.849976,2009300,GOOG
2131,"February 24, 2016",688.919983,700.0,680.780029,699.5599980000001,699.5599980000001,1963600,GOOG
2132,"February 25, 2016",700.01001,705.97998,690.585022,705.75,705.75,1642200,GOOG
2133,"February 26, 2016",708.580017,713.429993,700.8599849999999,705.070007,705.070007,2243500,GOOG
2134,"February 29, 2016",700.320007,710.8900150000001,697.679993,697.77002,697.77002,2481100,GOOG
2135,"March 01, 2016",703.619995,718.8099980000001,699.77002,718.8099980000001,718.8099980000001,2151400,GOOG
2136,"March 02, 2016",719.0,720.0,712.0,718.849976,718.849976,1629000,GOOG
2137,"March 03, 2016",718.679993,719.450012,706.02002,712.419983,712.419983,1958000,GOOG
2138,"March 04, 2016",714.98999,716.48999,706.02002,710.8900150000001,710.8900150000001,1972100,GOOG
2139,"March 07, 2016",706.900024,708.091003,686.900024,695.159973,695.159973,2985100,GOOG
2140,"March 08, 2016",688.590027,703.789978,685.340027,693.969971,693.969971,2076300,GOOG
2141,"March 09, 2016",698.469971,705.679993,694.0,705.23999,705.23999,1421500,GOOG
2142,"March 10, 2016",708.119995,716.4400019999999,703.3599849999999,712.820007,712.820007,2833500,GOOG
2143,"March 11, 2016",720.0,726.919983,717.125,726.820007,726.820007,1970800,GOOG
2144,"March 14, 2016",726.8099980000001,735.5,725.150024,730.48999,730.48999,1718300,GOOG
2145,"March 15, 2016",726.919983,732.289978,724.77002,728.330017,728.330017,1721000,GOOG
2146,"March 16, 2016",726.369995,737.469971,724.51001,736.090027,736.090027,1624400,GOOG
2147,"March 17, 2016",736.450012,743.070007,736.0,737.780029,737.780029,1860800,GOOG
2148,"March 18, 2016",741.8599849999999,742.0,731.830017,737.599976,737.599976,2980700,GOOG
2149,"March 21, 2016",736.5,742.5,733.515991,742.090027,742.090027,1836500,GOOG
2150,"March 22, 2016",737.460022,745.0,737.460022,740.75,740.75,1269700,GOOG
2151,"March 23, 2016",742.3599849999999,745.719971,736.150024,738.0599980000001,738.0599980000001,1432100,GOOG
2152,"March 24, 2016",732.01001,737.7470089999999,731.0,735.299988,735.299988,1594900,GOOG
2153,"March 28, 2016",736.789978,738.98999,732.5,733.530029,733.530029,1301300,GOOG
2154,"March 29, 2016",734.590027,747.25,728.76001,744.77002,744.77002,1903800,GOOG
2155,"March 30, 2016",750.099976,757.880005,748.73999,750.530029,750.530029,1782400,GOOG
2156,"March 31, 2016",749.25,750.849976,740.9400019999999,744.950012,744.950012,1718800,GOOG
2157,"April 01, 2016",738.599976,750.340027,737.0,749.909973,749.909973,1576700,GOOG
2158,"April 04, 2016",750.0599980000001,752.799988,742.429993,745.289978,745.289978,1134200,GOOG
2159,"April 05, 2016",738.0,742.799988,735.369995,737.799988,737.799988,1132300,GOOG
2160,"April 06, 2016",735.77002,746.23999,735.5599980000001,745.6900019999999,745.6900019999999,1053700,GOOG
2161,"April 07, 2016",745.369995,747.0,736.280029,740.280029,740.280029,1453200,GOOG
2162,"April 08, 2016",743.969971,745.450012,735.549988,739.150024,739.150024,1290800,GOOG
2163,"April 11, 2016",743.02002,745.0,736.049988,736.099976,736.099976,1220100,GOOG
2164,"April 12, 2016",738.0,743.830017,731.01001,743.090027,743.090027,1353000,GOOG
2165,"April 13, 2016",749.159973,754.380005,744.260986,751.719971,751.719971,1707100,GOOG
2166,"April 14, 2016",754.01001,757.3099980000001,752.705017,753.200012,753.200012,1135300,GOOG
2167,"April 15, 2016",753.97998,761.0,752.69397,759.0,759.0,1809300,GOOG
2168,"April 18, 2016",760.460022,768.049988,757.299988,766.6099849999999,766.6099849999999,1556000,GOOG
2169,"April 19, 2016",769.51001,769.900024,749.330017,753.929993,753.929993,2030500,GOOG
2170,"April 20, 2016",758.0,758.132019,750.01001,752.669983,752.669983,1529200,GOOG
2171,"April 21, 2016",755.380005,760.450012,749.549988,759.1400150000001,759.1400150000001,3060500,GOOG
2172,"April 22, 2016",726.299988,736.119995,713.6099849999999,718.77002,718.77002,5951900,GOOG
2173,"April 25, 2016",716.099976,723.929993,715.590027,723.150024,723.150024,1959200,GOOG
2174,"April 26, 2016",725.419983,725.765991,703.026001,708.1400150000001,708.1400150000001,2744600,GOOG
2175,"April 27, 2016",707.289978,708.97998,692.36499,705.840027,705.840027,3098600,GOOG
2176,"April 28, 2016",708.26001,714.169983,689.549988,691.02002,691.02002,2867300,GOOG
2177,"April 29, 2016",690.700012,697.619995,689.0,693.01001,693.01001,2487700,GOOG
2178,"May 02, 2016",697.630005,700.6400150000001,691.0,698.210022,698.210022,1645300,GOOG
2179,"May 03, 2016",696.869995,697.840027,692.0,692.3599849999999,692.3599849999999,1543800,GOOG
2180,"May 04, 2016",690.48999,699.75,689.01001,695.700012,695.700012,1693500,GOOG
2181,"May 05, 2016",697.700012,702.320007,695.719971,701.429993,701.429993,1683500,GOOG
2182,"May 06, 2016",698.380005,711.8599849999999,698.106995,711.119995,711.119995,1826100,GOOG
2183,"May 09, 2016",712.0,718.710022,710.0,712.900024,712.900024,1510300,GOOG
2184,"May 10, 2016",716.75,723.5,715.719971,723.179993,723.179993,1569600,GOOG
2185,"May 11, 2016",723.409973,724.47998,712.799988,715.289978,715.289978,1692100,GOOG
2186,"May 12, 2016",717.0599980000001,719.25,709.0,713.3099980000001,713.3099980000001,1360700,GOOG
2187,"May 13, 2016",711.929993,716.6619870000001,709.26001,710.830017,710.830017,1314500,GOOG
2188,"May 16, 2016",709.130005,718.47998,705.650024,716.48999,716.48999,1317100,GOOG
2189,"May 17, 2016",715.98999,721.52002,704.1099849999999,706.22998,706.22998,2001200,GOOG
2190,"May 18, 2016",703.669983,711.599976,700.630005,706.630005,706.630005,1766800,GOOG
2191,"May 19, 2016",702.3599849999999,706.0,696.799988,700.320007,700.320007,1670200,GOOG
2192,"May 20, 2016",701.619995,714.580017,700.52002,709.73999,709.73999,1828400,GOOG
2193,"May 23, 2016",706.530029,711.478027,704.179993,704.23999,704.23999,1330700,GOOG
2194,"May 24, 2016",706.8599849999999,720.969971,706.8599849999999,720.090027,720.090027,1929500,GOOG
2195,"May 25, 2016",720.76001,727.51001,719.705017,725.27002,725.27002,1629200,GOOG
2196,"May 26, 2016",722.869995,728.330017,720.280029,724.119995,724.119995,1576300,GOOG
2197,"May 27, 2016",724.01001,733.935974,724.0,732.659973,732.659973,1974000,GOOG
2198,"May 31, 2016",731.73999,739.72998,731.26001,735.719971,735.719971,2129500,GOOG
2199,"June 01, 2016",734.530029,737.210022,730.659973,734.150024,734.150024,1253600,GOOG
2200,"June 02, 2016",732.5,733.02002,724.169983,730.400024,730.400024,1341800,GOOG
2201,"June 03, 2016",729.27002,729.48999,720.5599980000001,722.340027,722.340027,1226300,GOOG
